id,Pos,Name,BV,SV,Team,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts
562,2,Drameh,40,40,LEE,2,0.059,2,0.051,1,0.027,2,0.064,1,0.032
563,2,Cresswell,40,40,LEE,6,0.229,3,0.109,5,0.18,3,0.132,2,0.094
576,3,McCarron,45,45,LEE,0,0,1,0.031,1,0.032,0,0,1,0.034
577,4,Gelhardt,45,45,LEE,4,0.258,4,0.231,4,0.238,4,0.267,6,0.401
600,3,Kenneh,45,45,LEE,0,0,0,0,0,0,0,0,0,0
601,3,McKinstry,44,44,LEE,0,0,0,0,0,0,0,0,0,0
608,2,Hjelde,40,40,LEE,0,0,0,0,0,0,0,0,0,0
221,3,Milner,49,49,LIV,0,0,4,0.218,10,0.594,14,0.758,18,0.947
222,3,Henderson,50,50,LIV,74,2.695,71,2.803,72,3.098,70,2.716,70,2.717
223,1,Adrián,44,44,LIV,0,0,0,0,0,0,0,0,0,0
224,2,Matip,50,50,LIV,88,3.241,84,3.658,84,4.238,83,3.579,78,3.403
225,3,Thiago,53,53,LIV,69,2.603,67,2.707,66,2.932,64,2.569,62,2.501
226,3,Shaqiri,59,59,LIV,0,0,0,0,0,0,0,0,0,0
227,3,Chamberlain,58,58,LIV,3,0.139,5,0.247,5,0.262,7,0.353,9,0.459
228,4,Firmino,89,89,LIV,43,2.337,54,3.17,53,3.475,49,2.808,54,3.063
229,2,van Dijk,67,67,LIV,88,3.166,83,3.537,82,4.059,82,3.479,83,3.499
230,3,Mané,119,119,LIV,86,4.925,81,5.219,83,6.141,80,4.968,77,4.776
231,1,Alisson,60,60,LIV,89,3.666,89,3.892,86,4.083,87,3.817,86,3.777
232,3,Fabinho,54,54,LIV,81,2.708,79,2.842,75,2.976,76,2.701,76,2.688
233,3,Salah,129,127,LIV,86,6.191,82,6.667,83,7.927,80,6.222,77,5.973
234,2,Robertson,70,70,LIV,86,3.307,83,3.749,80,4.238,81,3.637,77,3.492
235,4,Origi,49,49,LIV,5,0.349,4,0.3,4,0.334,5,0.366,5,0.366
236,3,Minamino,51,51,LIV,4,0.232,5,0.306,2,0.132,6,0.369,5,0.305
237,2,Alexander-Arnold,76,76,LIV,88,4.288,85,4.869,82,5.591,81,4.591,80,4.505
238,2,Gomez,47,47,LIV,2,0.062,10,0.389,8,0.335,11,0.44,12,0.487
239,3,Keita,50,50,LIV,0,0,0,0,0,0,0,0,0,0
240,3,Jota,75,75,LIV,56,3.369,48,3.211,50,3.788,54,3.461,50,3.215
241,2,Phillips,42,42,LIV,0,0,0,0,0,0,0,0,0,0
242,1,Kelleher,44,44,LIV,0,0,0,0,2,0.094,1,0.044,3,0.13
243,2,Konaté,51,51,LIV,1,0.036,3,0.118,5,0.219,4,0.16,6,0.246
244,3,Jones,50,50,LIV,25,1.203,35,1.754,34,1.841,34,1.667,37,1.785
245,2,Tsimikas,39,39,LIV,3,0.12,6,0.276,8,0.412,7,0.323,11,0.518
246,2,N.Williams,39,39,LIV,1,0.043,2,0.091,2,0.096,0,0,1,0.045
247,2,R.Williams,44,44,LIV,0,0,0,0,0,0,0,0,0,0
248,2,Davies,40,40,LIV,0,0,0,0,0,0,0,0,0,0
506,3,Elliott,53,53,LIV,0,0,0,0,0,0,0,0,0,0
553,3,Woodburn,45,45,LIV,0,0,0,0,0,0,0,0,0,0
620,3,Morton,45,45,LIV,0,0,0,0,0,0,0,0,0,0
33,3,Grealish,78,78,MCI,74,3.905,70,4.767,66,4.174,64,3.957,63,4.176
249,2,Walker,56,55,MCI,65,2.239,79,3.962,74,3.307,74,3.303,76,3.647
250,3,Gündogan,72,72,MCI,54,2.682,56,3.447,58,3.286,60,3.31,60,3.532
251,3,De Bruyne,119,119,MCI,76,4.182,75,5.462,70,4.725,72,4.663,67,4.67
252,2,Stones,53,53,MCI,73,2.631,17,0.858,22,1.023,24,1.119,23,1.151
253,2,Mendy,53,53,MCI,0,0,0,0,0,0,0,0,0,0
254,3,Mahrez,87,87,MCI,15,1.054,15,1.333,21,1.746,20,1.619,20,1.713
255,3,Sterling,106,106,MCI,33,2.048,37,2.794,37,2.584,38,2.6,40,2.888
256,2,Cancelo,64,62,MCI,79,2.988,76,4.185,77,3.744,68,3.297,68,3.575
257,1,Ederson,60,60,MCI,90,3.574,89,4.224,88,3.88,88,3.886,86,3.968
258,2,Aké,48,48,MCI,23,0.855,9,0.446,9,0.407,13,0.593,14,0.684
259,2,Laporte,55,55,MCI,0,0,76,4.04,73,3.441,71,3.328,70,3.55
260,1,Steffen,45,45,MCI,0,0,0,0,1,0.044,1,0.044,2,0.092
261,3,Bernardo,71,71,MCI,54,2.096,55,2.552,55,2.404,52,2.234,56,2.507
262,2,Dias,61,61,MCI,88,2.949,82,4.07,81,3.54,79,3.46,79,3.733
263,4,Jesus,87,87,MCI,71,3.401,68,4.008,63,3.495,67,3.574,62,3.556
264,2,Zinchenko,53,53,MCI,27,1.081,18,0.922,20,0.954,26,1.257,25,1.282
265,3,Foden,82,82,MCI,73,4.743,70,5.933,66,5.161,62,4.632,59,4.755
266,3,Rodrigo,55,55,MCI,80,2.664,77,3.077,77,2.887,77,2.826,74,2.881
268,3,Torres,67,67,MCI,0,0,3,0.252,11,0.986,14,1.198,22,2.006
453,3,Fernandinho,48,48,MCI,5,0.234,7,0.349,8,0.388,8,0.384,9,0.44
507,3,Palmer,45,45,MCI,0,0,0,0,0,0,0,0,0,0
508,3,Edozie,48,48,MCI,0,0,0,0,0,0,0,0,0,0
566,3,Doyle,45,45,MCI,0,0,0,0,0,0,0,0,0,0
593,1,Carson,39,39,MCI,0,0,0,0,0,0,0,0,0,0
603,2,Mbete,40,40,MCI,0,0,0,0,0,0,0,0,0,0
604,2,Wilson-Esbrand,40,40,MCI,0,0,0,0,0,0,0,0,0,0
605,3,Lavia,45,45,MCI,0,0,0,0,0,0,0,0,0,0
615,1,Slicker,40,40,MCI,0,0,0,0,0,0,0,0,0,0
269,4,Cavani,84,84,MUN,3,0.18,8,0.56,4,0.224,5,0.337,8,0.601
270,1,de Gea,50,50,MUN,89,3.279,89,3.831,87,3.111,88,3.604,86,3.822
271,3,Matic,45,45,MUN,40,1.391,43,1.623,25,0.932,24,0.971,29,1.187
272,3,Pogba,75,75,MUN,0,0,0,0,57,2.032,63,2.673,60,2.851
273,2,Maguire,54,54,MUN,87,2.313,84,3.493,83,2.012,82,3.008,81,3.568
274,3,Fred,49,49,MUN,74,2.285,70,2.523,59,1.81,59,2.074,56,2.129
275,2,Shaw,52,52,MUN,87,2.685,84,4.086,83,2.296,82,3.515,84,4.307
276,3,Lingard,68,68,MUN,11,0.661,12,0.843,10,0.556,10,0.656,14,1.007
277,3,Fernandes,117,117,MUN,82,4.007,80,5.097,79,3.447,78,4.546,74,4.956
278,4,Martial,76,76,MUN,0,0,3,0.215,1,0.055,3,0.203,2,0.147
279,2,Telles,50,50,MUN,1,0.033,4,0.189,4,0.137,3,0.132,4,0.196
280,1,Henderson,48,48,MUN,0,0,0,0,2,0.072,1,0.041,3,0.134
281,3,Rashford,94,94,MUN,74,3.364,72,4.137,68,2.829,68,3.606,63,3.791
282,3,van de Beek,57,57,MUN,1,0.042,1,0.044,1,0.041,1,0.043,2,0.092
284,2,Lindelöf,48,48,MUN,70,1.871,76,3.267,45,1.176,30,1.192,23,1.069
285,3,McTominay,54,54,MUN,63,1.974,62,2.227,46,1.466,44,1.592,46,1.757
286,2,Bailly,49,49,MUN,17,0.512,7,0.253,5,0.124,4,0.128,4,0.143
288,2,Wan-Bissaka,53,53,MUN,89,2.405,84,3.58,84,2.071,83,3.127,82,3.708
289,3,Greenwood,75,75,MUN,61,2.863,63,3.699,60,2.58,55,3.031,56,3.479
459,3,Mata,48,48,MUN,0,0,0,0,0,0,0,0,0,0
485,3,Sancho,89,89,MUN,39,2.033,39,2.495,40,1.879,43,2.499,48,3.066
509,1,Heaton,40,40,MUN,0,0,0,0,0,0,0,0,0,0
510,2,Dalot,44,44,MUN,1,0.027,6,0.244,7,0.238,8,0.332,5,0.2
511,3,Pereira,50,50,MUN,0,0,0,0,0,0,0,0,0,0
512,3,Elanga,48,48,MUN,0,0,0,0,0,0,0,0,0,0
555,2,Varane,55,55,MUN,0,0,11,0.485,42,1.085,62,2.417,72,3.376
579,4,Ronaldo,124,124,MUN,86,4.395,81,5.281,81,3.656,81,4.839,76,5.175
19,3,Willock,58,58,NEW,59,2.291,56,2.475,56,2.039,57,2.699,53,2.382
291,3,Shelvey,53,53,NEW,7,0.283,10,0.431,14,0.53,16,0.817,20,0.915
292,2,Ritchie,49,49,NEW,87,2.525,81,3.316,86,1.822,80,3.741,83,3.367
293,2,Clark,44,44,NEW,81,2.133,82,2.904,78,1.539,72,3.006,73,2.695
294,1,Darlow,45,45,NEW,0,0,1,0.041,1,0.035,2,0.086,2,0.083
295,1,Dubravka,44,44,NEW,90,3.273,88,3.568,88,3.054,87,3.72,87,3.565
296,4,Wilson,73,73,NEW,83,4.039,77,4.615,78,3.376,76,4.957,73,4.445
297,3,Hendrick,48,48,NEW,7,0.306,7,0.326,8,0.347,9,0.435,14,0.767
298,3,Fraser,53,53,NEW,41,1.777,44,2.145,45,1.791,48,2.455,44,2.149
299,2,Lascelles,44,44,NEW,88,2.505,83,3.326,81,1.757,79,3.659,77,3.181
300,4,Gayle,53,53,NEW,5,0.278,7,0.449,9,0.46,13,0.839,12,0.736
301,2,Dummett,45,45,NEW,0,0,0,0,0,0,0,0,0,0
302,2,Manquillo,40,40,NEW,76,2.407,77,3.298,75,1.787,73,3.592,67,2.979
303,2,Krafth,43,43,NEW,1,0.038,3,0.131,4,0.13,3,0.141,6,0.267
304,3,Murphy,49,49,NEW,14,0.72,15,0.72,18,0.774,18,0.889,22,0.991
305,2,Schär,43,43,NEW,0,0,1,0.046,1,0.036,3,0.146,5,0.213
306,3,Hayden,45,45,NEW,81,2.238,77,2.358,73,1.957,74,2.38,70,2.186
307,4,Saint-Maximin,68,68,NEW,75,2.73,72,3.07,69,2.394,71,3.224,70,3.034
308,3,Almirón,53,53,NEW,63,2.337,64,2.672,58,2.039,57,2.61,58,2.5
309,3,S.Longstaff,45,45,NEW,35,1.348,37,1.538,40,1.404,37,1.597,41,1.66
310,4,Joelinton,58,58,NEW,63,2.256,64,2.607,63,2.132,60,2.606,62,2.586
311,2,Lewis,43,43,NEW,1,0.025,7,0.235,2,0.043,7,0.262,5,0.167
312,3,M.Longstaff,45,45,NEW,0,0,0,0,0,0,0,0,0,0
465,2,Fernández,43,43,NEW,22,0.652,25,0.958,29,0.694,32,1.398,34,1.332
513,1,Woodman,45,45,NEW,0,0,0,0,0,0,0,0,0,0
514,1,Gillespie,40,40,NEW,0,0,0,0,0,0,0,0,0,0
599,3,White,45,45,NEW,0,0,0,0,0,0,0,0,0,0
609,3,Anderson,45,45,NEW,0,0,0,0,0,0,0,0,0,0
145,3,Gilmour,44,44,NOR,14,0.605,23,0.976,28,1.132,28,1.109,30,1.113
290,2,Williams,40,40,NOR,27,0.929,33,1.289,32,1.215,29,1.023,32,0.902
313,1,McGovern,40,40,NOR,0,0,0,0,0,0,0,0,0,0
314,1,Krul,45,45,NOR,89,3.215,88,3.373,87,3.284,88,3.237,88,3.045
315,4,Pukki,58,58,NOR,80,3.838,78,4.273,76,3.955,75,3.751,75,3.207
316,3,Stiepermann,50,50,NOR,0,0,0,0,0,0,0,0,0,0
317,3,Rupp,44,44,NOR,7,0.31,8,0.367,12,0.549,15,0.673,14,0.607
318,3,McLean,49,49,NOR,83,2.773,82,2.955,76,2.719,76,2.63,76,2.373
319,2,Hanley,44,44,NOR,87,2.232,83,2.559,80,2.417,79,2.136,80,1.638
320,3,Hernández,49,49,NOR,0,0,0,0,0,0,0,0,0,0
321,2,Byram,44,44,NOR,0,0,0,0,0,0,0,0,0,0
322,4,Hugill,54,54,NOR,0,0,0,0,0,0,0,0,0,0
323,3,Dowell,52,52,NOR,1,0.053,3,0.18,4,0.226,3,0.164,5,0.261
324,2,Zimmermann,44,44,NOR,0,0,0,0,0,0,0,0,0,0
325,3,Cantwell,53,53,NOR,0,0,0,0,0,0,0,0,0,0
326,2,Aarons,43,43,NOR,88,2.529,84,2.902,83,2.783,82,2.466,80,1.836
327,2,Sørensen,43,43,NOR,0,0,1,0.041,2,0.08,2,0.076,4,0.133
328,3,Placheta,48,48,NOR,2,0.102,3,0.165,4,0.215,3,0.156,5,0.249
329,4,Idah,49,49,NOR,5,0.284,8,0.485,6,0.375,10,0.588,9,0.492
330,3,Martin,50,50,NOR,0,0,0,0,0,0,0,0,0,0
331,2,Omobamidele,39,39,NOR,6,0.209,16,0.575,16,0.574,16,0.512,20,0.529
448,1,Gunn,40,40,NOR,0,0,0,0,2,0.077,1,0.037,1,0.035
449,3,Rashica,52,52,NOR,24,1.156,28,1.429,29,1.424,29,1.379,29,1.266
456,2,Gibson,44,44,NOR,77,2.04,68,2.147,73,2.26,71,1.975,68,1.454
457,2,Giannoulis,44,44,NOR,63,1.931,59,2.138,61,2.16,64,2.039,59,1.477
471,3,Lees-Melou,49,49,NOR,81,2.593,74,2.598,77,2.607,72,2.4,71,2.18
515,2,Mumba,40,40,NOR,0,0,0,0,0,0,0,0,0,0
516,4,Sargent,54,54,NOR,66,2.732,63,2.929,63,2.816,63,2.695,60,2.324
528,3,Tzolis,48,48,NOR,19,0.983,21,1.189,21,1.161,21,1.124,24,1.164
580,2,Kabak,45,45,NOR,79,2.109,75,2.393,74,2.31,75,2.093,72,1.555
581,3,Normann,45,45,NOR,81,2.504,79,2.625,73,2.424,73,2.344,73,2.161
332,3,Walcott,58,58,SOU,11,0.614,17,0.884,20,0.864,16,0.835,21,1.077
333,1,Forster,44,44,SOU,0,0,1,0.041,1,0.035,2,0.08,2,0.082
334,1,McCarthy,45,45,SOU,89,3.607,88,3.595,88,3.016,87,3.433,87,3.531
335,3,Romeu,45,45,SOU,83,2.588,77,2.434,76,1.968,72,2.254,72,2.295
336,3,Redmond,59,59,SOU,65,3.059,63,2.899,64,2.148,64,2.933,65,3.008
338,2,Stephens,44,44,SOU,0,0,0,0,11,0.16,21,0.7,34,1.224
339,3,S.Armstrong,58,58,SOU,47,2.283,54,2.49,45,1.629,54,2.388,49,2.249
341,3,Ward-Prowse,63,63,SOU,87,3.776,85,3.601,82,2.514,81,3.377,81,3.447
342,2,Walker-Peters,48,48,SOU,23,0.95,30,1.229,38,0.711,37,1.379,39,1.55
343,2,Bednarek,44,44,SOU,88,3.053,84,2.929,75,1.026,73,2.372,60,2.092
344,4,Nlundulu,45,45,SOU,0,0,0,0,0,0,0,0,0,0
345,4,Adams,68,68,SOU,39,2.358,40,2.327,36,1.59,37,2.171,40,2.318
346,3,Tella,47,47,SOU,0,0,2,0.106,2,0.091,2,0.108,3,0.163
347,3,Smallbone,45,45,SOU,1,0.043,1,0.043,1,0.04,2,0.087,3,0.133
348,4,Obafemi,45,45,SOU,0,0,0,0,0,0,0,0,0,0
349,3,Diallo,45,45,SOU,7,0.321,10,0.447,13,0.523,13,0.568,15,0.667
350,3,Djenepo,53,53,SOU,20,1.039,18,0.931,23,0.968,21,1.071,25,1.249
351,2,Salisu,45,45,SOU,89,3.098,86,2.993,83,1.083,75,2.448,75,2.648
460,2,Perraud,49,49,SOU,67,2.629,62,2.423,56,0.9,59,2.116,58,2.239
491,2,Livramento,45,43,SOU,88,3.731,86,3.583,83,1.317,81,3.084,80,3.302
517,3,Elyounoussi,55,55,SOU,72,3.143,62,2.721,61,1.993,66,2.811,59,2.572
518,4,Broja,50,50,SOU,54,2.997,49,2.679,47,1.913,50,2.67,46,2.533
519,4,Long,54,54,SOU,0,0,0,0,1,0.049,1,0.061,0,0
525,4,A.Armstrong,59,59,SOU,49,2.857,57,3.221,63,2.447,53,2.964,53,2.993
546,2,Valery,40,40,SOU,1,0.042,2,0.083,4,0.108,2,0.08,5,0.205
567,2,Lyanco,45,45,SOU,0,0,3,0.09,2,0.034,3,0.085,3,0.09
352,1,Hart,45,45,TOT,0,0,0,0,0,0,0,0,0,0
353,1,Lloris,54,54,TOT,90,3.461,89,3.661,88,3.537,88,3.763,87,3.929
355,2,Alderweireld,50,50,TOT,0,0,0,0,0,0,0,0,0,0
356,3,Lamela,60,60,TOT,0,0,0,0,0,0,0,0,0,0
357,4,Kane,121,121,TOT,85,4.762,82,5.339,82,4.816,80,5.344,79,5.767
358,2,Aurier,49,49,TOT,0,0,0,0,0,0,0,0,0,0
359,3,Son,103,103,TOT,83,4.927,80,5.585,77,4.839,75,5.396,75,5.976
360,2,Doherty,47,47,TOT,10,0.411,10,0.429,14,0.627,15,0.763,17,0.954
361,2,Dier,45,45,TOT,87,2.745,85,3.203,83,2.888,81,3.355,77,3.59
362,3,Lucas Moura,64,64,TOT,40,1.922,39,2.119,39,2.025,43,2.395,41,2.484
363,3,Dele,64,64,TOT,56,2.182,57,2.435,57,2.302,53,2.351,58,2.717
364,2,Davies,44,44,TOT,3,0.089,6,0.216,6,0.203,10,0.402,12,0.593
365,3,Højbjerg,49,49,TOT,84,2.692,80,2.83,79,2.635,79,2.865,75,2.933
366,3,Winks,45,45,TOT,1,0.046,3,0.141,4,0.183,4,0.187,6,0.284
367,2,Sánchez,45,45,TOT,73,2.346,66,2.51,68,2.404,64,2.657,70,3.258
368,2,Sessegnon,43,43,TOT,0,0,0,0,0,0,0,0,0,0
369,3,Bergwijn,59,59,TOT,10,0.571,10,0.629,14,0.852,17,1.116,15,1.049
370,2,Reguilón,50,50,TOT,86,3.09,81,3.562,81,3.232,76,3.633,73,3.911
371,2,Tanganga,44,44,TOT,6,0.23,12,0.521,16,0.666,23,1.09,21,1.048
372,3,Lo Celso,59,59,TOT,16,0.81,22,1.205,22,1.14,21,1.182,25,1.41
373,3,Skipp,45,45,TOT,39,1.292,40,1.399,41,1.376,43,1.519,38,1.43
374,2,Rodon,43,43,TOT,0,0,3,0.133,5,0.2,7,0.302,8,0.368
375,3,Ndombele,58,58,TOT,46,1.895,47,2.096,43,1.843,45,2.074,44,2.131
486,1,Gollini,43,43,TOT,0,0,0,0,1,0.041,1,0.043,2,0.091
487,3,Bryan,57,57,TOT,0,0,1,0.059,1,0.055,2,0.121,2,0.128
494,2,Romero,49,49,TOT,86,2.708,84,3.142,82,2.842,78,3.23,77,3.556
520,4,Scarlett,45,45,TOT,0,0,0,0,0,0,0,0,0,0
588,2,Emerson Royal,49,49,TOT,79,2.867,80,3.476,73,2.94,73,3.461,74,3.928
597,3,Markanday,45,45,TOT,0,0,0,0,0,0,0,0,0,0
598,2,Omole,40,40,TOT,0,0,0,0,0,0,0,0,0,0
354,3,Sissoko,45,45,WAT,85,2.211,83,2.23,82,2.198,79,2.086,77,2.001
376,1,Foster,41,40,WAT,87,3.014,86,3.036,82,2.907,81,2.81,79,2.727
377,2,Rose,42,42,WAT,56,1.184,51,1.269,53,1.311,51,1.13,51,0.952
378,3,Gosling,48,48,WAT,1,0.041,2,0.085,3,0.129,4,0.172,3,0.126
379,2,Cathcart,44,44,WAT,86,1.682,86,1.93,83,1.89,79,1.639,78,1.355
380,4,Deeney,54,54,WAT,0,0,0,0,0,0,0,0,0,0
381,3,Cleverley,49,49,WAT,40,1.709,43,1.866,41,1.776,39,1.617,41,1.635
382,2,Femenía,44,44,WAT,42,1.062,42,1.241,50,1.427,44,1.169,47,1.065
383,4,Gray,54,54,WAT,0,0,0,0,0,0,0,0,0,0
384,2,Kabasele,43,43,WAT,0,0,0,0,0,0,0,0,0,0
385,3,Chalobah,50,50,WAT,0,0,0,0,0,0,0,0,0,0
387,2,Troost-Ekong,44,44,WAT,88,1.581,84,1.796,84,1.789,81,1.554,80,1.274
388,4,Perica,45,45,WAT,0,0,0,0,0,0,0,0,0,0
389,1,Bachmann,43,43,WAT,2,0.07,3,0.107,7,0.249,8,0.278,10,0.346
390,2,Masina,43,43,WAT,33,0.867,38,1.082,36,1.044,38,0.988,38,0.856
391,3,Sema,52,52,WAT,12,0.584,17,0.868,18,0.908,17,0.821,21,0.982
392,3,Zinckernagel,55,55,WAT,0,0,0,0,0,0,0,0,0,0
393,4,Success,50,50,WAT,0,0,0,0,0,0,0,0,0,0
394,3,Dele-Bashiru,45,45,WAT,0,0,0,0,0,0,0,0,0,0
395,4,Fletcher,49,49,WAT,0,0,0,0,0,0,0,0,0,0
396,2,Sierralta,43,43,WAT,6,0.157,9,0.247,12,0.315,20,0.462,20,0.399
397,3,Quina,45,45,WAT,0,0,0,0,0,0,0,0,0,0
398,2,Navarro,40,40,WAT,0,0,0,0,0,0,0,0,0,0
399,3,Sarr,61,61,WAT,85,3.312,83,3.469,82,3.414,81,3.148,77,2.91
400,2,Ngakia,43,43,WAT,44,1.221,45,1.385,38,1.209,41,1.179,39,1.003
401,2,Wilmot,45,45,WAT,0,0,0,0,0,0,0,0,0,0
402,3,Hungbo,45,45,WAT,0,0,0,0,0,0,0,0,0,0
403,3,Louza,53,53,WAT,1,0.042,2,0.086,2,0.086,3,0.128,4,0.172
404,4,João Pedro,54,54,WAT,44,1.802,46,1.961,45,1.909,41,1.687,44,1.754
405,3,Baah,44,44,WAT,0,0,0,0,0,0,0,0,0,0
450,4,Dennis,52,52,WAT,61,2.258,56,2.208,57,2.223,56,2.099,59,2.125
454,2,Pollock,40,40,WAT,0,0,0,0,0,0,0,0,0,0
467,3,Etebo,44,44,WAT,0,0,0,0,0,0,0,0,0,0
468,4,King,56,56,WAT,68,2.985,64,3.027,64,3.009,65,2.827,61,2.601
469,4,Mebude,45,45,WAT,0,0,0,0,0,0,0,0,0,0
472,4,Cucho,50,50,WAT,15,0.738,20,0.974,18,0.892,27,1.196,26,1.15
495,3,Kucka,55,55,WAT,79,2.261,75,2.251,75,2.24,71,2.072,74,2.072
557,3,Tufan,50,50,WAT,43,1.63,42,1.63,44,1.691,48,1.716,44,1.568
574,1,Elliot,40,40,WAT,0,0,0,0,0,0,0,0,0,0
618,2,Nkoulou,45,45,WAT,0,0,1,0.023,0,0,2,0.044,1,0.02
128,2,Zouma,54,54,WHU,89,2.315,86,3.098,84,1.634,79,3.504,78,2.383
406,3,Noble,44,44,WHU,2,0.083,6,0.31,7,0.329,12,0.652,11,0.557
407,1,Randolph,44,44,WHU,0,0,0,0,0,0,0,0,0,0
408,1,Fabianski,50,50,WHU,89,3.214,89,3.593,88,3.057,87,3.73,88,3.269
409,2,Ogbonna,50,50,WHU,88,2.206,87,3.013,82,1.544,82,3.466,81,2.353
410,2,Reid,39,39,WHU,0,0,0,0,0,0,0,0,0,0
411,2,Cresswell,55,55,WHU,87,2.477,83,3.293,82,1.754,80,3.876,80,2.622
412,3,Yarmolenko,52,52,WHU,6,0.324,7,0.41,7,0.352,10,0.649,12,0.659
413,4,Antonio,82,80,WHU,83,3.982,80,4.301,79,3.212,79,4.829,79,3.831
414,2,Dawson,49,49,WHU,2,0.078,8,0.32,15,0.358,17,0.79,22,0.746
415,2,Fredericks,44,44,WHU,0,0,1,0.042,3,0.094,3,0.137,3,0.113
416,3,Lanzini,58,58,WHU,13,0.686,17,0.962,17,0.82,20,1.216,18,0.954
417,2,Masuaku,44,44,WHU,2,0.064,6,0.231,6,0.167,8,0.352,8,0.281
418,2,Coufal,48,48,WHU,88,2.314,85,3.086,82,1.614,82,3.612,83,2.49
419,3,Benrahma,64,64,WHU,75,3.217,72,3.526,72,2.714,70,3.877,69,3.06
420,3,Bowen,63,63,WHU,78,3.435,77,3.823,76,2.878,74,4.21,69,3.169
421,3,Rice,50,50,WHU,88,2.707,85,2.855,84,2.36,82,3.063,81,2.554
422,3,Soucek,58,58,WHU,88,2.732,84,2.845,84,2.361,81,3.047,80,2.535
423,3,Fornals,60,60,WHU,85,3.237,82,3.535,81,2.73,77,3.779,77,3.049
424,2,Diop,43,43,WHU,0,0,0,0,1,0.022,3,0.123,3,0.091
425,2,Johnson,39,39,WHU,0,0,3,0.128,4,0.128,5,0.237,5,0.192
489,1,Areola,48,48,WHU,0,0,0,0,1,0.035,1,0.043,1,0.038
521,2,Alves,40,40,WHU,0,0,0,0,0,0,0,0,0,0
522,3,Coventry,45,45,WHU,0,0,0,0,0,0,0,0,0,0
554,2,Baptiste,40,40,WHU,0,0,0,0,0,0,0,0,0,0
582,3,Vlasic,58,58,WHU,17,0.897,21,1.203,22,1.096,23,1.48,29,1.514
589,3,Kral,45,45,WHU,0,0,0,0,0,0,0,0,2,0.086
617,2,Ashby,40,40,WHU,0,0,0,0,0,0,0,0,0,0
426,3,Moutinho,50,50,WOL,77,2.669,75,2.633,71,2.716,74,2.931,67,2.157
427,1,Patrício,50,50,WOL,0,0,0,0,0,0,0,0,0,0
428,2,Boly,49,49,WOL,13,0.446,27,0.93,26,1.079,29,1.292,32,0.809
429,2,Coady,45,45,WOL,89,2.87,86,2.748,82,3.248,83,3.528,80,1.808
430,4,Jiménez,77,76,WOL,86,4.304,81,4.222,79,4.423,81,4.833,80,3.452
431,2,Saïss,50,50,WOL,86,2.931,82,2.782,80,3.369,80,3.598,80,1.891
432,2,Marçal,45,45,WOL,0,0,0,0,0,0,0,0,0,0
433,2,Jonny,45,45,WOL,0,0,0,0,0,0,0,0,0,0
434,3,Dendoncker,48,48,WOL,56,2.021,50,1.844,58,2.207,48,1.961,53,1.746
435,3,Traoré,59,59,WOL,62,2.631,61,2.656,55,2.622,59,2.923,56,2.137
436,3,Neves,54,54,WOL,45,1.735,53,2.033,48,2.016,53,2.284,51,1.768
437,2,Semedo,49,49,WOL,87,2.999,85,2.905,85,3.588,80,3.693,79,1.941
438,3,Podence,55,55,WOL,20,1.1,22,1.209,23,1.333,27,1.613,31,1.416
439,2,Kilman,45,45,WOL,80,2.656,72,2.374,76,3.087,72,3.155,74,1.722
440,3,Gibbs-White,45,45,WOL,0,0,0,0,0,0,0,0,0,0
441,3,Neto,64,64,WOL,0,0,0,0,1,0.056,7,0.411,9,0.428
442,3,Otasowie,45,45,WOL,0,0,0,0,0,0,0,0,0,0
443,2,Hoever,39,39,WOL,6,0.237,10,0.4,12,0.53,18,0.915,15,0.537
444,1,Söndergaard,40,40,WOL,0,0,0,0,0,0,0,0,0,0
445,4,Fabio Silva,57,57,WOL,1,0.058,4,0.244,4,0.279,3,0.199,5,0.274
446,2,Mosquera,45,45,WOL,0,0,0,0,0,0,0,0,0,0
452,1,Ruddy,44,44,WOL,0,0,1,0.039,1,0.042,1,0.043,1,0.036
461,3,Trincão,58,58,WOL,36,1.791,38,1.909,44,2.31,37,2.093,39,1.712
470,2,Ait Nouri,43,43,WOL,83,3.105,80,2.988,78,3.609,77,3.842,76,2.035
475,1,Sá,50,50,WOL,90,3.604,88,3.505,88,3.766,88,3.874,88,3.158
523,4,Cutrone,50,50,WOL,0,0,0,0,0,0,0,0,0,0
547,3,Cundle,45,45,WOL,0,0,0,0,0,0,0,0,0,0
548,3,Campbell,45,45,WOL,0,0,0,0,0,0,0,0,1,0.048
549,2,Marques,40,40,WOL,0,0,0,0,0,0,0,0,0,0
583,4,Hwang,58,58,WOL,65,2.804,65,2.896,65,3.042,61,3.044,57,2.257
611,1,Moulden,40,40,WOL,0,0,0,0,0,0,0,0,0,0
621,1,Storer,40,40,WOL,0,0,0,0,0,0,0,0,0,0
10161,4,Kayky,999,999,MCI,0,0,0,0,0,0,0,0,0,0
10015,3,Baker,999,999,CHE,1,0.056,1,0.052,0,0,0,0,0,0
10017,3,Musonda Jr ,999,999,CHE,0,0,0,0,0,0,0,0,0,0
10025,4,Clarke,999,999,TOT,0,0,0,0,0,0,0,0,0,0
10037,3,Baluta,999,999,BHA,0,0,0,0,0,0,1,0.042,0,0
10041,1,Lewis,999,999,SOU,0,0,0,0,0,0,0,0,0,0
